,episode_id,url,show_id,show_name,episode_name,season_n,episode_n,type_ep,airstamp,runtime,average_rating,show_type,show_language,show_genres,show_status,showed_in
1957,2764089,https://www.tvmaze.com/episodes/2764089/supreme-god-emperor-1x345-episode-345,55019,Supreme God Emperor,Episode 345,1,345,regular,2024-01-19T02:00:00+00:00,10.0,,Animation,Chinese,"['Adventure', 'Anime', 'Fantasy']",Running,Tencent QQ
1958,2723027,https://www.tvmaze.com/episodes/2723027/against-the-sky-supreme-1x268-episode-268,62143,Against the Sky Supreme,Episode 268,1,268,regular,2024-01-19T02:00:00+00:00,,,Animation,Chinese,"['Action', 'Adventure', 'Anime', 'Fantasy']",Running,Tencent QQ
1959,2742866,https://www.tvmaze.com/episodes/2742866/jiu-tian-xuan-di-jue-5x18-episode-214,63068,Jiu Tian Xuan Di Jue,Episode 214,5,18,regular,2024-01-19T02:00:00+00:00,10.0,,Animation,Chinese,"['Action', 'Anime', 'Fantasy']",Running,Youku
1960,2739405,https://www.tvmaze.com/episodes/2739405/apotheosis-2x08-episode-60,65516,Apotheosis,Episode 60,2,8,regular,2024-01-19T02:00:00+00:00,21.0,,Animation,Chinese,"['Action', 'Adventure', 'Fantasy']",To Be Determined,Youku
1961,2726385,https://www.tvmaze.com/episodes/2726385/emo-faze-1x19-episode-19,71654,Emo Faze,Episode 19,1,19,regular,2024-01-19T02:00:00+00:00,20.0,,Animation,Chinese,"['Action', 'Adventure', 'Fantasy']",Running,Tencent QQ
1962,2736458,https://www.tvmaze.com/episodes/2736458/all-of-her-1x23-episode-23,73881,All of Her,Episode 23,1,23,regular,2024-01-19T02:00:00+00:00,8.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Youku
1963,2736459,https://www.tvmaze.com/episodes/2736459/all-of-her-1x24-episode-24,73881,All of Her,Episode 24,1,24,regular,2024-01-19T02:00:00+00:00,10.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Youku
1964,2741684,https://www.tvmaze.com/episodes/2741684/the-divine-healer-1x05-episode-5,73972,The Divine Healer,Episode 5,1,5,regular,2024-01-19T02:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Youku
1965,2741685,https://www.tvmaze.com/episodes/2741685/the-divine-healer-1x06-episode-6,73972,The Divine Healer,Episode 6,1,6,regular,2024-01-19T02:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Youku
1966,2741648,https://www.tvmaze.com/episodes/2741648/exchange-3x05-honey-im-sorry,59642,EXchange,"Honey, I'm Sorry",3,5,regular,2024-01-19T03:00:00+00:00,126.0,,Reality,Korean,[],Running,TVING
1967,2708607,https://www.tvmaze.com/episodes/2708607/my-man-is-cupid-1x15-last-witness,66987,My Man Is Cupid,Last Witness,1,15,regular,2024-01-19T03:00:00+00:00,65.0,8.5,Scripted,Korean,"['Fantasy', 'Romance']",Ended,SBS
1968,2728623,https://www.tvmaze.com/episodes/2728623/ltns-1x01-only-up-to-two-loves-are-allowed,71605,LTNS,Only Up to Two Loves Are Allowed,1,1,regular,2024-01-19T03:00:00+00:00,57.0,,Scripted,Korean,"['Drama', 'Comedy']",Ended,TVING
1969,2747010,https://www.tvmaze.com/episodes/2747010/ltns-1x02-cost-of-dating,71605,LTNS,Cost of Dating,1,2,regular,2024-01-19T03:00:00+00:00,55.0,,Scripted,Korean,"['Drama', 'Comedy']",Ended,TVING
1970,3188761,https://www.tvmaze.com/episodes/3188761/no-love-zone-1x07-episode-7,83688,No Love Zone,Episode 7,1,7,regular,2024-01-19T03:00:00+00:00,7.0,,Scripted,Korean,['Romance'],Ended,Laftel
1971,3188762,https://www.tvmaze.com/episodes/3188762/no-love-zone-1x08-episode-8,83688,No Love Zone,Episode 8,1,8,regular,2024-01-19T03:00:00+00:00,5.0,,Scripted,Korean,['Romance'],Ended,Laftel
1972,2726101,https://www.tvmaze.com/episodes/2726101/just-between-us-1x41-episode-41,73703,Just Between Us,Episode 41,1,41,regular,2024-01-19T03:30:00+00:00,15.0,,Scripted,Chinese,['Romance'],Ended,Mango TV
1973,2726102,https://www.tvmaze.com/episodes/2726102/just-between-us-1x42-episode-42,73703,Just Between Us,Episode 42,1,42,regular,2024-01-19T03:30:00+00:00,15.0,,Scripted,Chinese,['Romance'],Ended,Mango TV
1974,2710977,https://www.tvmaze.com/episodes/2710977/dubu-wangu-1x35-episode-35,72076,Dubu Wangu,Episode 35,1,35,regular,2024-01-19T04:00:00+00:00,,,Animation,,"['Action', 'Adventure', 'Fantasy']",Running,Youku
1975,2732728,https://www.tvmaze.com/episodes/2732728/my-boss-1x26-episode-26,73773,My Boss,Episode 26,1,26,regular,2024-01-19T04:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,Youku
1976,2736430,https://www.tvmaze.com/episodes/2736430/taking-love-as-a-contract-1x19-episode-19,73822,Taking Love as a Contract,Episode 19,1,19,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Tencent QQ
1977,2739774,https://www.tvmaze.com/episodes/2739774/different-princess-1x17-episode-17,73931,Different Princess,Episode 17,1,17,regular,2024-01-19T04:00:00+00:00,40.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Youku
1978,2739775,https://www.tvmaze.com/episodes/2739775/different-princess-1x18-episode-18,73931,Different Princess,Episode 18,1,18,regular,2024-01-19T04:00:00+00:00,40.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Youku
1979,2740167,https://www.tvmaze.com/episodes/2740167/attacking-lady-1x18-episode-18,73946,Attacking Lady,Episode 18,1,18,regular,2024-01-19T04:00:00+00:00,12.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Tencent QQ
1980,2742615,https://www.tvmaze.com/episodes/2742615/my-name-is-zhao-wudi-1x13-episode-13,73947,My Name is Zhao Wudi,Episode 13,1,13,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Action', 'Romance']",Ended,Tencent QQ
1981,2740860,https://www.tvmaze.com/episodes/2740860/mingyun-quan-tai-1x08-episode-8,73953,Mingyun Quan Tai,Episode 8,1,8,regular,2024-01-19T04:00:00+00:00,,,Animation,,"['Comedy', 'Action', 'Fantasy']",Running,Bilibili
1982,2744546,https://www.tvmaze.com/episodes/2744546/tao-hua-yuan-guai-tan-1x11-episode-11,74055,Tao Hua Yuan Guai Tan,Episode 11,1,11,regular,2024-01-19T04:00:00+00:00,10.0,,Scripted,Chinese,"['Drama', 'Horror', 'Mystery']",Ended,Tencent QQ
1983,2744547,https://www.tvmaze.com/episodes/2744547/tao-hua-yuan-guai-tan-1x12-episode-12,74055,Tao Hua Yuan Guai Tan,Episode 12,1,12,regular,2024-01-19T04:00:00+00:00,10.0,,Scripted,Chinese,"['Drama', 'Horror', 'Mystery']",Ended,Tencent QQ
1984,2746092,https://www.tvmaze.com/episodes/2746092/the-love-of-the-immortal-1x01-episode-1,74056,The Love of the Immortal,Episode 1,1,1,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
1985,2746093,https://www.tvmaze.com/episodes/2746093/the-love-of-the-immortal-1x02-episode-2,74056,The Love of the Immortal,Episode 2,1,2,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
1986,2746094,https://www.tvmaze.com/episodes/2746094/the-love-of-the-immortal-1x03-episode-3,74056,The Love of the Immortal,Episode 3,1,3,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
1987,2746095,https://www.tvmaze.com/episodes/2746095/the-love-of-the-immortal-1x04-episode-4,74056,The Love of the Immortal,Episode 4,1,4,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
1988,2746096,https://www.tvmaze.com/episodes/2746096/the-love-of-the-immortal-1x05-episode-5,74056,The Love of the Immortal,Episode 5,1,5,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
1989,2746097,https://www.tvmaze.com/episodes/2746097/the-love-of-the-immortal-1x06-episode-6,74056,The Love of the Immortal,Episode 6,1,6,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
1990,2746098,https://www.tvmaze.com/episodes/2746098/the-love-of-the-immortal-1x07-episode-7,74056,The Love of the Immortal,Episode 7,1,7,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
1991,2746099,https://www.tvmaze.com/episodes/2746099/the-love-of-the-immortal-1x08-episode-8,74056,The Love of the Immortal,Episode 8,1,8,regular,2024-01-19T04:00:00+00:00,15.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
1992,2783448,https://www.tvmaze.com/episodes/2783448/senior-high-2x55-episode-55,74984,Senior High,Episode 55,2,55,regular,2024-01-19T04:00:00+00:00,30.0,,Scripted,,"['Drama', 'Thriller', 'Mystery']",Ended,iWantTFC
1993,2881057,https://www.tvmaze.com/episodes/2881057/my-ex-wife-conquered-the-world-1x43-episode-43,77232,My Ex-Wife Conquered the World,Episode 43,1,43,regular,2024-01-19T04:00:00+00:00,2.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Weibo
1994,2881650,https://www.tvmaze.com/episodes/2881650/wen-rou-yuan-1x14-episode-14,77324,Wen Rou Yuan,Episode 14,1,14,regular,2024-01-19T04:00:00+00:00,3.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Kuaishou
1995,2828667,https://www.tvmaze.com/episodes/2828667/lindmo-23x02-episode-2,43974,Lindmo,Episode 2,23,2,regular,2024-01-19T05:00:00+00:00,52.0,,Talk Show,Norwegian,[],Ended,NRK TV
1996,3056038,https://www.tvmaze.com/episodes/3056038/askip-le-college-se-la-raconte-5x33-le-jour-de-la-rumeur-qui-court,80885,"ASKIP, le collège se la raconte",Le jour de la rumeur qui court,5,33,regular,2024-01-19T05:30:00+00:00,12.0,,Scripted,French,"['Comedy', 'Children']",Running,Okoo
1997,3056039,https://www.tvmaze.com/episodes/3056039/askip-le-college-se-la-raconte-5x34-le-jours-du-cours-de-nu,80885,"ASKIP, le collège se la raconte",Le jours du cours de nu,5,34,regular,2024-01-19T05:30:00+00:00,12.0,,Scripted,French,"['Comedy', 'Children']",Running,Okoo
1998,2788618,https://www.tvmaze.com/episodes/2788618/slepaa-15x13-mama-myla-ramu,26268,Слепая,Мама мыла раму,15,13,regular,2024-01-19T05:35:00+00:00,25.0,,Scripted,Russian,['Drama'],Running,ТВ-3
1999,2734847,https://www.tvmaze.com/episodes/2734847/eastenders-2024-01-19-19012024,793,EastEnders,19/01/2024,2024,12,regular,2024-01-19T06:00:00+00:00,30.0,,Scripted,English,['Drama'],Running,BBC iPlayer
2000,2882017,https://www.tvmaze.com/episodes/2882017/fuh-se-fantasy-3x06-jungle-love,51634,Fuh se Fantasy,Jungle Love,3,6,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,"['Drama', 'Romance', 'Adult']",To Be Determined,JioCinema
2001,2871951,https://www.tvmaze.com/episodes/2871951/badi-heroine-banti-hai-1x01-jab-advait-met-kajal,77118,Badi Heroine Banti Hai,Jab Advait Met Kajal,1,1,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2002,2871952,https://www.tvmaze.com/episodes/2871952/badi-heroine-banti-hai-1x02-will-toh-pagal-hai,77118,Badi Heroine Banti Hai,Will Toh Pagal Hai,1,2,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2003,2871953,https://www.tvmaze.com/episodes/2871953/badi-heroine-banti-hai-1x03-hum-aapke-dad-ke-hai-kaun,77118,Badi Heroine Banti Hai,Hum Aapke Dad Ke Hai Kaun?,1,3,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2004,2871954,https://www.tvmaze.com/episodes/2871954/badi-heroine-banti-hai-1x04-kissaqzaade,77118,Badi Heroine Banti Hai,Kissaqzaade!,1,4,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2005,2871956,https://www.tvmaze.com/episodes/2871956/badi-heroine-banti-hai-1x05-mujhse-shaadi-kyun-karogi,77118,Badi Heroine Banti Hai,Mujhse Shaadi Kyun Karogi?,1,5,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2006,2871957,https://www.tvmaze.com/episodes/2871957/badi-heroine-banti-hai-1x06-japs-ne-bana-di-jodi,77118,Badi Heroine Banti Hai,Japs Ne Bana Di Jodi,1,6,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2007,2871958,https://www.tvmaze.com/episodes/2871958/badi-heroine-banti-hai-1x07-deal-waale-dulhaniya-le-jayenge,77118,Badi Heroine Banti Hai,Deal-Waale Dulhaniya Le Jayenge,1,7,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2008,2871959,https://www.tvmaze.com/episodes/2871959/badi-heroine-banti-hai-1x08-mask-man-na-milega-dobara,77118,Badi Heroine Banti Hai,Mask-Man Na Milega Dobara,1,8,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2009,2871960,https://www.tvmaze.com/episodes/2871960/badi-heroine-banti-hai-1x09-hum-deal-de-chuke-sanam,77118,Badi Heroine Banti Hai,Hum Deal De Chuke Sanam,1,9,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2010,2871961,https://www.tvmaze.com/episodes/2871961/badi-heroine-banti-hai-1x10-jab-we-fight,77118,Badi Heroine Banti Hai,Jab We Fight,1,10,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2011,2871963,https://www.tvmaze.com/episodes/2871963/badi-heroine-banti-hai-1x11-saawan-iya,77118,Badi Heroine Banti Hai,Saawan-Iya,1,11,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2012,2871964,https://www.tvmaze.com/episodes/2871964/badi-heroine-banti-hai-1x12-love-dhamki-aur-dhoka,77118,Badi Heroine Banti Hai,"Love, Dhamki Aur Dhoka!",1,12,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2013,2871965,https://www.tvmaze.com/episodes/2871965/badi-heroine-banti-hai-1x13-kabhi-khushi-kabhi-jurm,77118,Badi Heroine Banti Hai,Kabhi Khushi Kabhi Jurm,1,13,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2014,2871967,https://www.tvmaze.com/episodes/2871967/badi-heroine-banti-hai-1x14-main-blame-ki-diwani-hu,77118,Badi Heroine Banti Hai,Main Blame Ki Diwani Hu!,1,14,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2015,2871968,https://www.tvmaze.com/episodes/2871968/badi-heroine-banti-hai-1x15-video-ke-side-effects,77118,Badi Heroine Banti Hai,Video Ke Side Effects,1,15,regular,2024-01-19T06:30:00+00:00,,,Scripted,Hindi,[],To Be Determined,Amazon miniTV
2016,2747151,https://www.tvmaze.com/episodes/2747151/konusanlar-4x20-20-bolum,52984,Konuşanlar,20. Bölüm,4,20,regular,2024-01-19T09:00:00+00:00,,,Talk Show,Turkish,['Comedy'],Running,Exxen
2017,2744811,https://www.tvmaze.com/episodes/2744811/kurtulus-lisesi-1x01-1-bolum,74039,Kurtuluş Lisesi,1. Bölüm,1,1,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2018,2937492,https://www.tvmaze.com/episodes/2937492/kurtulus-lisesi-1x02-2-bolum,74039,Kurtuluş Lisesi,2. Bölüm,1,2,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2019,2937493,https://www.tvmaze.com/episodes/2937493/kurtulus-lisesi-1x03-3-bolum,74039,Kurtuluş Lisesi,3. Bölüm,1,3,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2020,2937494,https://www.tvmaze.com/episodes/2937494/kurtulus-lisesi-1x04-4-bolum,74039,Kurtuluş Lisesi,4. Bölüm,1,4,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2021,2937495,https://www.tvmaze.com/episodes/2937495/kurtulus-lisesi-1x05-5-bolum,74039,Kurtuluş Lisesi,5. Bölüm,1,5,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2022,2937496,https://www.tvmaze.com/episodes/2937496/kurtulus-lisesi-1x06-6-bolum,74039,Kurtuluş Lisesi,6. Bölüm,1,6,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2023,2937497,https://www.tvmaze.com/episodes/2937497/kurtulus-lisesi-1x07-7-bolum,74039,Kurtuluş Lisesi,7. Bölüm,1,7,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2024,2937498,https://www.tvmaze.com/episodes/2937498/kurtulus-lisesi-1x08-8-bolum,74039,Kurtuluş Lisesi,8 Bölüm,1,8,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2025,2937499,https://www.tvmaze.com/episodes/2937499/kurtulus-lisesi-1x09-9-bolum,74039,Kurtuluş Lisesi,9. Bölüm,1,9,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2026,2937500,https://www.tvmaze.com/episodes/2937500/kurtulus-lisesi-1x10-10-bolum,74039,Kurtuluş Lisesi,10. Bölüm,1,10,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2027,2937501,https://www.tvmaze.com/episodes/2937501/kurtulus-lisesi-1x11-11-bolum,74039,Kurtuluş Lisesi,11. Bölüm,1,11,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2028,2937502,https://www.tvmaze.com/episodes/2937502/kurtulus-lisesi-1x12-12-bolum,74039,Kurtuluş Lisesi,12. Bölüm,1,12,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2029,2937503,https://www.tvmaze.com/episodes/2937503/kurtulus-lisesi-1x13-13-bolum,74039,Kurtuluş Lisesi,13. Bölüm,1,13,regular,2024-01-19T09:00:00+00:00,,,Scripted,Turkish,[],Running,GAIN
2030,2732116,https://www.tvmaze.com/episodes/2732116/the-third-marriage-1x60-60hoe-gugbabjib-ju-in-ajumeonineun-jigeum-eodi-gyeseyo,71005,The Third Marriage,60회: 국밥집 주인 아주머니는 지금 어디 계세요?,1,60,regular,2024-01-19T10:00:00+00:00,30.0,,Scripted,Korean,['Drama'],Ended,MBC
2031,2744503,https://www.tvmaze.com/episodes/2744503/sword-and-fairy-1x05-episode-5,71163,Sword and Fairy,Episode 5,1,5,regular,2024-01-19T10:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Tencent QQ
2032,2744504,https://www.tvmaze.com/episodes/2744504/sword-and-fairy-1x06-episode-6,71163,Sword and Fairy,Episode 6,1,6,regular,2024-01-19T10:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Tencent QQ
2033,2732262,https://www.tvmaze.com/episodes/2732262/frozen-surface-1x12-episode-12,72561,Frozen Surface,Episode 12,1,12,regular,2024-01-19T10:00:00+00:00,45.0,,Scripted,Chinese,"['Thriller', 'Mystery']",Ended,Tencent QQ
2034,2725212,https://www.tvmaze.com/episodes/2725212/youll-never-walk-alone-1x26-episode-26,73639,You'll Never Walk Alone,Episode 26,1,26,regular,2024-01-19T10:00:00+00:00,40.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Youku
2035,2725213,https://www.tvmaze.com/episodes/2725213/youll-never-walk-alone-1x27-episode-27,73639,You'll Never Walk Alone,Episode 27,1,27,regular,2024-01-19T10:00:00+00:00,40.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Youku
2036,2742852,https://www.tvmaze.com/episodes/2742852/shanghai-picked-flowers-1x13-episode-13,73952,Shanghai Picked Flowers,Episode 13,1,13,regular,2024-01-19T10:00:00+00:00,45.0,,Scripted,Chinese,['Drama'],Ended,Tencent QQ
2037,2742853,https://www.tvmaze.com/episodes/2742853/shanghai-picked-flowers-1x14-episode-14,73952,Shanghai Picked Flowers,Episode 14,1,14,regular,2024-01-19T10:00:00+00:00,45.0,,Scripted,Chinese,['Drama'],Ended,Tencent QQ
2038,2827518,https://www.tvmaze.com/episodes/2827518/dyrepasserne-13x02-fare-pa-ferde,47538,Dyrepasserne,Fare på ferde,13,2,regular,2024-01-19T11:00:00+00:00,22.0,,Reality,Norwegian,[],Running,TV 2 Play
2039,2744264,https://www.tvmaze.com/episodes/2744264/the-voice-norges-beste-stemme-9x05-tredje-blindaudition-del-1,47890,The Voice – Norges beste stemme,Tredje blindaudition - del 1,9,5,regular,2024-01-19T11:00:00+00:00,43.0,,Reality,Norwegian,['Music'],Running,TV 2 Play
2040,2744265,https://www.tvmaze.com/episodes/2744265/the-voice-norges-beste-stemme-9x06-tredje-blindaudition-del-2,47890,The Voice – Norges beste stemme,Tredje blindaudition - del 2,9,6,regular,2024-01-19T11:00:00+00:00,22.0,,Reality,Norwegian,['Music'],Running,TV 2 Play
2041,2842380,https://www.tvmaze.com/episodes/2842380/torpet-kjendis-6x07-episode-7,60304,Torpet Kjendis,Episode 7,6,7,regular,2024-01-19T11:00:00+00:00,10.0,,Reality,Norwegian,[],Running,TV 2 Play
2042,2728701,https://www.tvmaze.com/episodes/2728701/sleepers-2x06-slang,65300,Sleepers,Slang,2,6,regular,2024-01-19T11:00:00+00:00,44.0,,Scripted,Dutch,"['Drama', 'Crime']",To Be Determined,Videoland
2043,2744900,https://www.tvmaze.com/episodes/2744900/oderbruch-1x01-alte-geister,74073,Oderbruch,Alte Geister,1,1,regular,2024-01-19T11:00:00+00:00,50.0,,Scripted,German,"['Thriller', 'Mystery', 'Supernatural']",Ended,ARD Mediathek
2044,2744901,https://www.tvmaze.com/episodes/2744901/oderbruch-1x02-pulver,74073,Oderbruch,Pulver,1,2,regular,2024-01-19T11:00:00+00:00,48.0,,Scripted,German,"['Thriller', 'Mystery', 'Supernatural']",Ended,ARD Mediathek
2045,2744902,https://www.tvmaze.com/episodes/2744902/oderbruch-1x03-blindganger,74073,Oderbruch,Blindgänger,1,3,regular,2024-01-19T11:00:00+00:00,53.0,,Scripted,German,"['Thriller', 'Mystery', 'Supernatural']",Ended,ARD Mediathek
2046,2744903,https://www.tvmaze.com/episodes/2744903/oderbruch-1x04-flut,74073,Oderbruch,Flut,1,4,regular,2024-01-19T11:00:00+00:00,56.0,,Scripted,German,"['Thriller', 'Mystery', 'Supernatural']",Ended,ARD Mediathek
2047,2744904,https://www.tvmaze.com/episodes/2744904/oderbruch-1x05-blutlinie,74073,Oderbruch,Blutlinie,1,5,regular,2024-01-19T11:00:00+00:00,52.0,,Scripted,German,"['Thriller', 'Mystery', 'Supernatural']",Ended,ARD Mediathek
